No.,Sex,type,Dam,Sire,D.O.B,DW,LW,BirthType,Slaughter.Sale.Date,Sold.as.Store.or.Breeding,Day,Weight,AgeMonths,DurationBeforeSlaughter,LambID,Year
464,F,pedigree,2158/09,137,2016-03-08,NA,NA,Single,2016-10-11,Breeding,156,48,5.2,217,Lamb41,2016
464,F,pedigree,2158/09,137,2016-03-08,NA,NA,Single,2016-10-11,Breeding,211,56,7.03333333333333,217,Lamb41,2016
465,M,pedigree,1108/13,590,2016-03-08,25.6,56,Twin,2016-12-14,Prime,1,48,0.0333333333333333,281,Lamb42,2016
465,M,pedigree,1108/13,590,2016-03-08,25.6,56,Twin,2016-12-14,Prime,112,46,3.73333333333333,281,Lamb42,2016
465,M,pedigree,1108/13,590,2016-03-08,25.6,56,Twin,2016-12-14,Prime,119,48,3.96666666666667,281,Lamb42,2016
465,M,pedigree,1108/13,590,2016-03-08,25.6,56,Twin,2016-12-14,Prime,178,50,5.93333333333333,281,Lamb42,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,1,44,0.0333333333333333,529,Lamb43,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,112,42,3.73333333333333,529,Lamb43,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,119,44,3.96666666666667,529,Lamb43,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,156,48,5.2,529,Lamb43,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,211,59,7.03333333333333,529,Lamb43,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,268,61,8.93333333333333,529,Lamb43,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,296,61,9.86666666666667,529,Lamb43,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,331,65,11.0333333333333,529,Lamb43,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,365,64,12.1666666666667,529,Lamb43,2016
466,F,pedigree,1108/13,590,2016-03-08,NA,NA,Twin,2017-08-19,Breeding shearing,400,72,13.3333333333333,529,Lamb43,2016
467,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,NA,Breeding,1,34,0.0333333333333333,NA,Lamb44,2016
467,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,NA,Breeding,87,34,2.9,NA,Lamb44,2016
467,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,NA,Breeding,124,38,4.13333333333333,NA,Lamb44,2016
467,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,NA,Breeding,179,49,5.96666666666667,NA,Lamb44,2016
468,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,2017-01-18,Breeding,1,31,0.0333333333333333,284,Lamb45,2016
468,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,2017-01-18,Breeding,87,31,2.9,284,Lamb45,2016
468,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,2017-01-18,Breeding,124,35,4.13333333333333,284,Lamb45,2016
468,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,2017-01-18,Breeding,179,43,5.96666666666667,284,Lamb45,2016
468,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,2017-01-18,Breeding,236,44,7.86666666666667,284,Lamb45,2016
468,F,pedigree,218/14,590,2016-04-09,NA,NA,Twin,2017-01-18,Breeding,264,45,8.8,284,Lamb45,2016
469,M,pedigree,230/14,590,2016-04-09,22.1,51,Triplet,2016-08-18,Prime,1,48,0.0333333333333333,131,Lamb46,2016
469,M,pedigree,230/14,590,2016-04-09,22.1,51,Triplet,2016-08-18,Prime,80,46,2.66666666666667,131,Lamb46,2016
469,M,pedigree,230/14,590,2016-04-09,22.1,51,Triplet,2016-08-18,Prime,87,48,2.9,131,Lamb46,2016
470,F,pedigree,230/14,590,2016-04-09,NA,NA,Triplet,2017-08-19,Breeding shearing,1,36,0.0333333333333333,497,Lamb47,2016
470,F,pedigree,230/14,590,2016-04-09,NA,NA,Triplet,2017-08-19,Breeding shearing,87,36,2.9,497,Lamb47,2016
470,F,pedigree,230/14,590,2016-04-09,NA,NA,Triplet,2017-08-19,Breeding shearing,124,41,4.13333333333333,497,Lamb47,2016
470,F,pedigree,230/14,590,2016-04-09,NA,NA,Triplet,2017-08-19,Breeding shearing,179,51,5.96666666666667,497,Lamb47,2016
470,F,pedigree,230/14,590,2016-04-09,NA,NA,Triplet,2017-08-19,Breeding shearing,236,54,7.86666666666667,497,Lamb47,2016
470,F,pedigree,230/14,590,2016-04-09,NA,NA,Triplet,2017-08-19,Breeding shearing,264,53,8.8,497,Lamb47,2016
470,F,pedigree,230/14,590,2016-04-09,NA,NA,Triplet,2017-08-19,Breeding shearing,299,55,9.96666666666667,497,Lamb47,2016
470,F,pedigree,230/14,590,2016-04-09,NA,NA,Triplet,2017-08-19,Breeding shearing,333,58,11.1,497,Lamb47,2016
470,F,pedigree,230/14,590,2016-04-09,NA,NA,Triplet,2017-08-19,Breeding shearing,368,64,12.2666666666667,497,Lamb47,2016
471,M,pedigree,230/14,590,2016-04-09,19.3,41,Triplet,2016-08-09,Prime,1,41,0.0333333333333333,122,Lamb48,2016
471,M,pedigree,230/14,590,2016-04-09,19.3,41,Triplet,2016-08-09,Prime,80,40,2.66666666666667,122,Lamb48,2016
471,M,pedigree,230/14,590,2016-04-09,19.3,41,Triplet,2016-08-09,Prime,87,41,2.9,122,Lamb48,2016
472,M,pedigree,182/13,137,2016-04-09,24.8,53,Single,2016-11-08,Prime,1,45,0.0333333333333333,213,Lamb49,2016
472,M,pedigree,182/13,137,2016-04-09,24.8,53,Single,2016-11-08,Prime,80,41,2.66666666666667,213,Lamb49,2016
472,M,pedigree,182/13,137,2016-04-09,24.8,53,Single,2016-11-08,Prime,87,45,2.9,213,Lamb49,2016
472,M,pedigree,182/13,137,2016-04-09,24.8,53,Single,2016-11-08,Prime,146,55,4.86666666666667,213,Lamb49,2016
473,M,pedigree,182/13,137,2016-03-09,20.1,46,Single,2016-07-19,Prime,1,45,0.0333333333333333,132,Lamb50,2016
473,M,pedigree,182/13,137,2016-03-09,20.1,46,Single,2016-07-19,Prime,111,43,3.7,132,Lamb50,2016
473,M,pedigree,182/13,137,2016-03-09,20.1,46,Single,2016-07-19,Prime,118,45,3.93333333333333,132,Lamb50,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,1,40,0.0333333333333333,527,Lamb51,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,110,40,3.66666666666667,527,Lamb51,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,117,40,3.9,527,Lamb51,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,154,44,5.13333333333333,527,Lamb51,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,209,54,6.96666666666667,527,Lamb51,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,266,54,8.86666666666667,527,Lamb51,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,294,54,9.8,527,Lamb51,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,329,57,10.9666666666667,527,Lamb51,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,363,61,12.1,527,Lamb51,2016
474,F,pedigree,209/14,590,2016-03-10,NA,NA,Twin,2017-08-19,Breeding shearing,398,58,13.2666666666667,527,Lamb51,2016
476,M,pedigree,184/13,137,2016-03-11,NA,51,Single,2016-08-18,Prime,1,52,0.0333333333333333,160,Lamb52,2016
476,M,pedigree,184/13,137,2016-03-11,NA,51,Single,2016-08-18,Prime,109,50,3.63333333333333,160,Lamb52,2016
476,M,pedigree,184/13,137,2016-03-11,NA,51,Single,2016-08-18,Prime,116,52,3.86666666666667,160,Lamb52,2016
477,F,pedigree,726/08,137,2016-03-12,NA,NA,Twin,2016-10-11,Breeding,1,44,0.0333333333333333,213,Lamb53,2016
477,F,pedigree,726/08,137,2016-03-12,NA,NA,Twin,2016-10-11,Breeding,108,44,3.6,213,Lamb53,2016
477,F,pedigree,726/08,137,2016-03-12,NA,NA,Twin,2016-10-11,Breeding,115,44,3.83333333333333,213,Lamb53,2016
477,F,pedigree,726/08,137,2016-03-12,NA,NA,Twin,2016-10-11,Breeding,152,46,5.06666666666667,213,Lamb53,2016
477,F,pedigree,726/08,137,2016-03-12,NA,NA,Twin,2016-10-11,Breeding,207,59,6.9,213,Lamb53,2016
478,M,pedigree,726/08,137,2016-03-12,22.3,50,Twin,2016-09-06,Prime,1,43,0.0333333333333333,178,Lamb54,2016
478,M,pedigree,726/08,137,2016-03-12,22.3,50,Twin,2016-09-06,Prime,108,39,3.6,178,Lamb54,2016
478,M,pedigree,726/08,137,2016-03-12,22.3,50,Twin,2016-09-06,Prime,115,43,3.83333333333333,178,Lamb54,2016
478,M,pedigree,726/08,137,2016-03-12,22.3,50,Twin,2016-09-06,Prime,174,50,5.8,178,Lamb54,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,1,46,0.0333333333333333,2529,Lamb55,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,107,45,3.56666666666667,2529,Lamb55,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,114,46,3.8,2529,Lamb55,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,151,48,5.03333333333333,2529,Lamb55,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,206,58,6.86666666666667,2529,Lamb55,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,263,60,8.76666666666667,2529,Lamb55,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,291,60,9.7,2529,Lamb55,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,326,65,10.8666666666667,2529,Lamb55,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,360,67,12,2529,Lamb55,2016
479,F,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2023-02-14,NA,395,75,13.1666666666667,2529,Lamb55,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,1,38,0.0333333333333333,580,Lamb56,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,107,37,3.56666666666667,580,Lamb56,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,114,38,3.8,580,Lamb56,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,173,50,5.76666666666667,580,Lamb56,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,218,63,7.26666666666667,580,Lamb56,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,262,67,8.73333333333333,580,Lamb56,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,291,68,9.7,580,Lamb56,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,326,70,10.8666666666667,580,Lamb56,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,360,70,12,580,Lamb56,2016
481,M,pedigree,1128/13,590,2016-03-13,NA,NA,Triplet,2017-10-14,Breeding ram,395,82,13.1666666666667,580,Lamb56,2016
482,F,pedigree,793/08,137,2016-03-13,20.9,47,Single,2016-10-11,Prime,1,33,0.0333333333333333,212,Lamb57,2016
482,F,pedigree,793/08,137,2016-03-13,20.9,47,Single,2016-10-11,Prime,107,32,3.56666666666667,212,Lamb57,2016
482,F,pedigree,793/08,137,2016-03-13,20.9,47,Single,2016-10-11,Prime,114,33,3.8,212,Lamb57,2016
482,F,pedigree,793/08,137,2016-03-13,20.9,47,Single,2016-10-11,Prime,151,37,5.03333333333333,212,Lamb57,2016
482,F,pedigree,793/08,137,2016-03-13,20.9,47,Single,2016-10-11,Prime,206,49,6.86666666666667,212,Lamb57,2016
483,M,pedigree,195/14,590,2016-03-14,28,61,Twin,2016-09-29,Prime,1,43,0.0333333333333333,199,Lamb58,2016
483,M,pedigree,195/14,590,2016-03-14,28,61,Twin,2016-09-29,Prime,106,41,3.53333333333333,199,Lamb58,2016
483,M,pedigree,195/14,590,2016-03-14,28,61,Twin,2016-09-29,Prime,113,43,3.76666666666667,199,Lamb58,2016
483,M,pedigree,195/14,590,2016-03-14,28,61,Twin,2016-09-29,Prime,172,54,5.73333333333333,199,Lamb58,2016
484,M,pedigree,195/14,590,2016-03-14,19.9,43,Twin,2016-07-19,Prime,1,42,0.0333333333333333,127,Lamb59,2016
484,M,pedigree,195/14,590,2016-03-14,19.9,43,Twin,2016-07-19,Prime,106,41,3.53333333333333,127,Lamb59,2016
484,M,pedigree,195/14,590,2016-03-14,19.9,43,Twin,2016-07-19,Prime,113,42,3.76666666666667,127,Lamb59,2016
485,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-01-18,Breeding,1,33,0.0333333333333333,310,Lamb60,2016
485,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-01-18,Breeding,106,32,3.53333333333333,310,Lamb60,2016
485,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-01-18,Breeding,113,33,3.76666666666667,310,Lamb60,2016
485,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-01-18,Breeding,150,35,5,310,Lamb60,2016
485,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-01-18,Breeding,205,44,6.83333333333333,310,Lamb60,2016
485,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-01-18,Breeding,262,48,8.73333333333333,310,Lamb60,2016
485,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-01-18,Breeding,290,44,9.66666666666667,310,Lamb60,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,1,31,0.0333333333333333,523,Lamb61,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,106,29,3.53333333333333,523,Lamb61,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,113,31,3.76666666666667,523,Lamb61,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,150,34,5,523,Lamb61,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,205,42,6.83333333333333,523,Lamb61,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,262,44,8.73333333333333,523,Lamb61,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,290,44,9.66666666666667,523,Lamb61,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,325,48,10.8333333333333,523,Lamb61,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,359,49,11.9666666666667,523,Lamb61,2016
486,F,pedigree,194/14,590,2016-03-14,NA,NA,Triplet,2017-08-19,Breeding shearing,394,56,13.133333333333301,523,Lamb61,2016
488,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2016-10-11,Breeding,1,29,0.0333333333333333,210,Lamb62,2016
488,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2016-10-11,Breeding,112,29,3.73333333333333,210,Lamb62,2016
488,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2016-10-11,Breeding,149,32,4.96666666666667,210,Lamb62,2016
488,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2016-10-11,Breeding,204,45,6.8,210,Lamb62,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,1,32,0.0333333333333333,1042,Lamb63,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,105,31,3.5,1042,Lamb63,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,112,32,3.73333333333333,1042,Lamb63,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,149,35,4.96666666666667,1042,Lamb63,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,204,47,6.8,1042,Lamb63,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,261,52,8.7,1042,Lamb63,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,289,51,9.63333333333333,1042,Lamb63,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,324,56,10.8,1042,Lamb63,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,358,57,11.9333333333333,1042,Lamb63,2016
489,F,pedigree,1085/13,590,2016-03-15,NA,NA,Triplet,2019-01-21,NA,393,64,13.1,1042,Lamb63,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,1,42,0.0333333333333333,NA,Lamb64,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,105,41,3.5,NA,Lamb64,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,112,42,3.73333333333333,NA,Lamb64,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,149,44,4.96666666666667,NA,Lamb64,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,204,52,6.8,NA,Lamb64,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,261,56,8.7,NA,Lamb64,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,289,55,9.63333333333333,NA,Lamb64,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,324,61,10.8,NA,Lamb64,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,358,63,11.9333333333333,NA,Lamb64,2016
491,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,NA,NA,393,74,13.1,NA,Lamb64,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,1,40,0.0333333333333333,522,Lamb65,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,105,40,3.5,522,Lamb65,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,112,40,3.73333333333333,522,Lamb65,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,149,42,4.96666666666667,522,Lamb65,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,204,55,6.8,522,Lamb65,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,261,58,8.7,522,Lamb65,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,289,58,9.63333333333333,522,Lamb65,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,324,61,10.8,522,Lamb65,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,358,64,11.9333333333333,522,Lamb65,2016
492,F,pedigree,960/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,393,71,13.1,522,Lamb65,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,1,33,0.0333333333333333,NA,Lamb66,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,105,30,3.5,NA,Lamb66,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,112,33,3.73333333333333,NA,Lamb66,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,149,36,4.96666666666667,NA,Lamb66,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,204,45,6.8,NA,Lamb66,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,261,46,8.7,NA,Lamb66,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,289,46,9.63333333333333,NA,Lamb66,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,324,42,10.8,NA,Lamb66,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,358,55,11.9333333333333,NA,Lamb66,2016
493,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,NA,NA,393,62,13.1,NA,Lamb66,2016
494,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,1,36,0.0333333333333333,210,Lamb67,2016
494,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,105,33,3.5,210,Lamb67,2016
494,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,112,36,3.73333333333333,210,Lamb67,2016
494,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,149,39,4.96666666666667,210,Lamb67,2016
494,F,pedigree,219/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,204,50,6.8,210,Lamb67,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,1,37,0.0333333333333333,1689,Lamb68,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,105,36,3.5,1689,Lamb68,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,112,37,3.73333333333333,1689,Lamb68,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,149,40,4.96666666666667,1689,Lamb68,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,204,50,6.8,1689,Lamb68,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,261,52,8.7,1689,Lamb68,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,289,54,9.63333333333333,1689,Lamb68,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,324,59,10.8,1689,Lamb68,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,358,63,11.9333333333333,1689,Lamb68,2016
495,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2020-10-29,Breeding ewe,393,72,13.1,1689,Lamb68,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,1,34,0.0333333333333333,522,Lamb69,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,105,32,3.5,522,Lamb69,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,112,34,3.73333333333333,522,Lamb69,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,149,33,4.96666666666667,522,Lamb69,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,204,45,6.8,522,Lamb69,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,261,48,8.7,522,Lamb69,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,289,48,9.63333333333333,522,Lamb69,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,324,54,10.8,522,Lamb69,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,358,56,11.9333333333333,522,Lamb69,2016
496,F,pedigree,2166/09,137,2016-03-15,NA,NA,Twin,2017-08-19,Breeding shearing,393,63,13.1,522,Lamb69,2016
497,F,pedigree,204/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,1,37,0.0333333333333333,210,Lamb70,2016
497,F,pedigree,204/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,105,36,3.5,210,Lamb70,2016
497,F,pedigree,204/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,112,37,3.73333333333333,210,Lamb70,2016
497,F,pedigree,204/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,149,40,4.96666666666667,210,Lamb70,2016
497,F,pedigree,204/06,137,2016-03-15,NA,NA,Twin,2016-10-11,Breeding,204,51,6.8,210,Lamb70,2016
498,M,pedigree,204/06,137,2016-03-15,22.5,50,Twin,2016-10-26,Prime,1,42,0.0333333333333333,225,Lamb71,2016
498,M,pedigree,204/06,137,2016-03-15,22.5,50,Twin,2016-10-26,Prime,105,43,3.5,225,Lamb71,2016
498,M,pedigree,204/06,137,2016-03-15,22.5,50,Twin,2016-10-26,Prime,112,42,3.73333333333333,225,Lamb71,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,1,42,0.0333333333333333,NA,Lamb72,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,104,42,3.46666666666667,NA,Lamb72,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,111,42,3.7,NA,Lamb72,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,148,45,4.93333333333333,NA,Lamb72,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,203,55,6.76666666666667,NA,Lamb72,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,260,60,8.66666666666667,NA,Lamb72,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,288,59,9.6,NA,Lamb72,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,323,65,10.7666666666667,NA,Lamb72,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,357,70,11.9,NA,Lamb72,2016
499,F,pedigree,183/13,137,2016-03-16,NA,NA,Twin,NA,NA,392,80,13.0666666666667,NA,Lamb72,2016
500,M,pedigree,183/13,137,2016-03-16,22.7,NA,Twin,2016-12-29,Prime,1,45,0.0333333333333333,288,Lamb73,2016
500,M,pedigree,183/13,137,2016-03-16,22.7,NA,Twin,2016-12-29,Prime,104,43,3.46666666666667,288,Lamb73,2016
500,M,pedigree,183/13,137,2016-03-16,22.7,NA,Twin,2016-12-29,Prime,111,45,3.7,288,Lamb73,2016
